"date","FXAUDCAD","FXCNYCAD","FXEURCAD","FXGBPCAD","FXINRCAD","FXJPYCAD","FXMXNCAD","FXUSDCAD"
"2018-02-12","0.9879","0.1992","1.5465","1.7420","0.01960","0.01160","0.06762","1.2603"
"2018-02-13","0.9895","0.1987","1.5566","1.7492","0.01960","0.01170","0.06762","1.2600"
"2018-02-14","0.9891","0.1979","1.5566","1.7511","0.01960","0.01173","0.06749","1.2562"
"2018-02-15","0.9906","0.1970","1.5617","1.7599","0.01957","0.01175","0.06756","1.2507"
"2018-02-16","0.9929","0.1975","1.5595","1.7598","0.01953","0.01181","0.06780","1.2540"
"2018-02-20","0.9962","0.1988","1.5579","1.7666","0.01947","0.01177","0.06760","1.2622"
"2018-02-21","0.9933","0.1996","1.5608","1.7676","0.01956","0.01177","0.06780","1.2671"
"2018-02-22","0.9971","0.2001","1.5664","1.7722","0.01955","0.01190","0.06809","1.2709"
"2018-02-23","0.9913","0.1999","1.5580","1.7706","0.01957","0.01187","0.06826","1.2668"
"2018-02-26","0.9952","0.2009","1.5612","1.7719","0.01958","0.01186","0.06799","1.2686"
"2018-02-27","0.9954","0.2017","1.5613","1.7724","0.01964","0.01187","0.06787","1.2740"
"2018-02-28","0.9983","0.2024","1.5638","1.7667","0.01965","0.01199","0.06807","1.2809"
"2018-03-01","0.9950","0.2022","1.5683","1.7666","0.01971","0.01204","0.06808","1.2851"
"2018-03-02","0.9992","0.2032","1.5878","1.7761","0.01976","0.01222","0.06826","1.2891"
"2018-03-05","1.0060","0.2045","1.5993","1.7953","0.01994","0.01225","0.06872","1.2977"
"2018-03-06","1.0086","0.2042","1.5998","1.7919","0.01987","0.01215","0.06890","1.2898"
"2018-03-07","1.0112","0.2047","1.6062","1.7980","0.01996","0.01222","0.06894","1.2947"
"2018-03-08","1.0069","0.2039","1.5950","1.7884","0.01984","0.01218","0.06912","1.2927"
"2018-03-09","1.0062","0.2027","1.5809","1.7788","0.01971","0.01202","0.06907","1.2840"
"2018-03-12","1.0096","0.2027","1.5805","1.7827","0.01974","0.01205","0.06887","1.2830"
"2018-03-13","1.0171","0.2042","1.5988","1.8031","0.01991","0.01209","0.06955","1.2912"
"2018-03-14","1.0207","0.2049","1.6010","1.8074","0.01996","0.01217","0.06966","1.2944"
"2018-03-15","1.0188","0.2061","1.6063","1.8180","0.02006","0.01228","0.06966","1.3032"
"2018-03-16","1.0120","0.2067","1.6083","1.8237","0.02015","0.01234","0.06990","1.3088"
"2018-03-19","1.0079","0.2065","1.6124","1.8371","0.02006","0.01234","0.06974","1.3079"
"2018-03-20","1.0060","0.2065","1.6043","1.8312","0.02006","0.01229","0.06969","1.3077"
"2018-03-21","0.9994","0.2049","1.5921","1.8244","0.01987","0.01219","0.06984","1.2958"
"2018-03-22","0.9953","0.2038","1.5890","1.8217","0.01983","0.01223","0.06971","1.2908"
"2018-03-23","0.9933","0.2035","1.5882","1.8188","0.01978","0.01224","0.06934","1.2856"
"2018-03-26","0.9961","0.2053","1.6029","1.8327","0.01987","0.01225","0.07023","1.2886"
"2018-03-27","0.9912","0.2048","1.5957","1.8203","0.01981","0.01218","0.07007","1.2869"
"2018-03-28","0.9896","0.2049","1.5924","1.8196","0.01980","0.01212","0.07048","1.2902"
"2018-03-29","0.9902","0.2050","1.5867","1.8106","0.01980","0.01212","0.07074","1.2894"
"2018-04-02","0.9891","0.2055","1.5890","1.8132","0.01982","0.01217","0.07058","1.2908"
"2018-04-03","0.9844","0.2037","1.5721","1.8008","0.01971","0.01203","0.07040","1.2812"
"2018-04-04","0.9861","0.2032","1.5743","1.8026","0.01968","0.01203","0.07028","1.2809"
"2018-04-05","0.9817","0.2026","1.5637","1.7891","0.01968","0.01190","0.07044","1.2776"
"2018-04-06","0.9805","0.2024","1.5662","1.7967","0.01965","0.01192","0.06978","1.2764"
"2018-04-09","0.9792","0.2018","1.5678","1.7993","0.01960","0.01190","0.06959","1.2729"
"2018-04-10","0.9786","0.2008","1.5586","1.7880","0.01942","0.01177","0.06902","1.2618"
"2018-04-11","0.9762","0.2006","1.5573","1.7855","0.01928","0.01178","0.06903","1.2584"
"2018-04-12","0.9768","0.2002","1.5520","1.7911","0.01929","0.01174","0.06939","1.2596"
"2018-04-13","0.9793","0.2007","1.5530","1.7953","0.01930","0.01172","0.06965","1.2597"
"2018-04-16","0.9781","0.2004","1.5569","1.8018","0.01921","0.01173","0.06978","1.2579"
"2018-04-17","0.9752","0.1998","1.5509","1.7954","0.01912","0.01172","0.06980","1.2552"
"2018-04-18","0.9815","0.2010","1.5620","1.7936","0.01921","0.01176","0.06997","1.2614"
"2018-04-19","0.9794","0.2012","1.5611","1.7908","0.01919","0.01177","0.06900","1.2633"
"2018-04-20","0.9765","0.2022","1.5636","1.7857","0.01924","0.01183","0.06851","1.2728"
"2018-04-23","0.9776","0.2032","1.5681","1.7899","0.01931","0.01183","0.06812","1.2833"
"2018-04-24","0.9754","0.2034","1.5685","1.7922","0.01932","0.01178","0.06809","1.2828"
"2018-04-25","0.9732","0.2034","1.5674","1.7938","0.01922","0.01178","0.06775","1.2869"
"2018-04-26","0.9727","0.2031","1.5601","1.7931","0.01926","0.01177","0.06824","1.2862"
"2018-04-27","0.9728","0.2029","1.5558","1.7717","0.01928","0.01178","0.06880","1.2857"
"2018-04-30","0.9678","0.2027","1.5509","1.7656","0.01931","0.01174","0.06847","1.2836"
"2018-05-01","0.9641","0.2032","1.5448","1.7532","0.01930","0.01173","0.06827","1.2867"
"2018-05-02","0.9641","0.2020","1.5393","1.7493","0.01926","0.01170","0.06748","1.2851"
"2018-05-03","0.9676","0.2025","1.5409","1.7461","0.01928","0.01178","0.06740","1.2862"
"2018-05-04","0.9682","0.2021","1.5368","1.7408","0.01924","0.01179","0.06702","1.2861"
"2018-05-07","0.9667","0.2020","1.5335","1.7439","0.01916","0.01178","0.06626","1.2864"
"2018-05-08","0.9657","0.2035","1.5380","1.7531","0.01931","0.01188","0.06624","1.2963"
"2018-05-09","0.9591","0.2020","1.5254","1.7445","0.01910","0.01172","0.06574","1.2856"
"2018-05-10","0.9610","0.2012","1.5217","1.7257","0.01900","0.01167","0.06620","1.2775"
"2018-05-11","0.9644","0.2018","1.5269","1.7323","0.01898","0.01169","0.06612","1.2779"
"2018-05-14","0.9639","0.2015","1.5289","1.7350","0.01891","0.01166","0.06551","1.2775"
"2018-05-15","0.9621","0.2019","1.5262","1.7383","0.01891","0.01167","0.06520","1.2876"
"2018-05-16","0.9617","0.2010","1.5110","1.7277","0.01890","0.01162","0.06510","1.2809"
"2018-05-17","0.9616","0.2010","1.5103","1.7293","0.01889","0.01156","0.06498","1.2801"
"2018-05-18","0.9670","0.2019","1.5163","1.7359","0.01894","0.01163","0.06468","1.2880"
"2018-05-22","0.9698","0.2008","1.5065","1.7178","0.01879","0.01152","0.06475","1.2786"
"2018-05-23","0.9714","0.2015","1.5066","1.7176","0.01883","0.01170","0.06526","1.2876"
"2018-05-24","0.9759","0.2021","1.5121","1.7260","0.01886","0.01179","0.06547","1.2891"
"2018-05-25","0.9802","0.2030","1.5132","1.7281","0.01914","0.01186","0.06629","1.2974"
"2018-05-28","0.9812","0.2031","1.5114","1.7303","0.01929","0.01189","0.06638","1.3001"
"2018-05-29","0.9784","0.2029","1.5042","1.7264","0.01920","0.01198","0.06584","1.3020"
"2018-05-30","0.9751","0.2009","1.5014","1.7135","0.01912","0.01184","0.06533","1.2897"
"2018-05-31","0.9803","0.2020","1.5118","1.7222","0.01921","0.01191","0.06486","1.2948"
"2018-06-01","0.9795","0.2019","1.5124","1.7292","0.01934","0.01184","0.06517","1.2964"
"2018-06-04","0.9891","0.2017","1.5129","1.7240","0.01928","0.01179","0.06468","1.2928"
"2018-06-05","0.9890","0.2028","1.5194","1.7375","0.01936","0.01185","0.06379","1.2993"
"2018-06-06","0.9901","0.2021","1.5204","1.7327","0.01930","0.01173","0.06357","1.2913"
"2018-06-07","0.9902","0.2029","1.5329","1.7405","0.01928","0.01181","0.06336","1.2972"
"2018-06-08","0.9845","0.2023","1.5250","1.7368","0.01919","0.01184","0.06336","1.2962"
"2018-06-11","0.9890","0.2029","1.5324","1.7386","0.01926","0.01181","0.06341","1.2993"
"2018-06-12","0.9877","0.2031","1.5311","1.7398","0.01927","0.01179","0.06306","1.3004"
"2018-06-13","0.9853","0.2030","1.5295","1.7356","0.01921","0.01176","0.06286","1.2988"
"2018-06-14","0.9812","0.2039","1.5193","1.7379","0.01929","0.01182","0.06306","1.3052"
"2018-06-15","0.9821","0.2047","1.5298","1.7499","0.01936","0.01192","0.06362","1.3177"
"2018-06-18","0.9808","0.2051","1.5334","1.7492","0.01940","0.01195","0.06401","1.3208"
"2018-06-19","0.9788","0.2047","1.5359","1.7488","0.01943","0.01208","0.06457","1.3276"
"2018-06-20","0.9815","0.2055","1.5408","1.7541","0.01954","0.01207","0.06525","1.3301"
"2018-06-21","0.9825","0.2050","1.5442","1.7632","0.01959","0.01209","0.06547","1.3310"
"2018-06-22","0.9893","0.2046","1.5503","1.7657","0.01961","0.01210","0.06620","1.3308"
"2018-06-25","0.9856","0.2034","1.5557","1.7660","0.01953","0.01214","0.06634","1.3303"
"2018-06-26","0.9838","0.2022","1.5514","1.7607","0.01948","0.01210","0.06693","1.3306"
"2018-06-27","0.9805","0.2015","1.5419","1.7493","0.01940","0.01206","0.06628","1.3307"
"2018-06-28","0.9750","0.2002","1.5357","1.7359","0.01927","0.01202","0.06678","1.3267"
"2018-06-29","0.9733","0.1989","1.5360","1.7357","0.01923","0.01189","0.06670","1.3168"
"2018-07-03","0.9714","0.1980","1.5329","1.7337","0.01919","0.01189","0.06714","1.3154"
"2018-07-04","0.9705","0.1982","1.5316","1.7380","0.01913","0.01189","0.06763","1.3143"
"2018-07-05","0.9701","0.1978","1.5355","1.7366","0.01905","0.01187","0.06821","1.3129"
"2018-07-06","0.9730","0.1973","1.5392","1.7383","0.01904","0.01186","0.06868","1.3105"
"2018-07-09","0.9782","0.1980","1.5397","1.7379","0.01907","0.01183","0.06840","1.3097"
"2018-07-10","0.9790","0.1979","1.5394","1.7412","0.01908","0.01180","0.06901","1.3125"
"2018-07-11","0.9720","0.1969","1.5399","1.7405","0.01913","0.01178","0.06926","1.3151"
"2018-07-12","0.9750","0.1975","1.5374","1.7405","0.01922","0.01171","0.06978","1.3166"
"2018-07-13","0.9752","0.1968","1.5361","1.7387","0.01923","0.01171","0.06957","1.3171"
"2018-07-16","0.9749","0.1964","1.5385","1.7398","0.01916","0.01170","0.06974","1.3137"
"2018-07-17","0.9747","0.1967","1.5398","1.7340","0.01927","0.01169","0.06986","1.3187"
"2018-07-18","0.9752","0.1965","1.5371","1.7235","0.01924","0.01171","0.06979","1.3204"
"2018-07-19","0.9734","0.1956","1.5401","1.7230","0.01920","0.01176","0.06951","1.3255"
"2018-07-20","0.9743","0.1940","1.5392","1.7230","0.01911","0.01176","0.06903","1.3142"
"2018-07-23","0.9715","0.1937","1.5396","1.7250","0.01911","0.01181","0.06904","1.3156"
"2018-07-24","0.9757","0.1937","1.5383","1.7285","0.01908","0.01184","0.06973","1.3157"
"2018-07-25","0.9714","0.1934","1.5303","1.7223","0.01904","0.01180","0.06978","1.3088"
"2018-07-26","0.9656","0.1924","1.5242","1.7161","0.01903","0.01176","0.07005","1.3065"
"2018-07-27","0.9667","0.1916","1.5221","1.7126","0.01904","0.01177","0.07027","1.3062"
"2018-07-30","0.9643","0.1910","1.5244","1.7104","0.01898","0.01173","0.07022","1.3021"
"2018-07-31","0.9674","0.1909","1.5239","1.7089","0.01900","0.01164","0.06989","1.3017"
"2018-08-01","0.9626","0.1907","1.5177","1.7064","0.01902","0.01163","0.06987","1.3002"
"2018-08-02","0.9595","0.1902","1.5108","1.6962","0.01895","0.01167","0.06978","1.3014"
"2018-08-03","0.9608","0.1900","1.5043","1.6895","0.01893","0.01167","0.06985","1.2983"
"2018-08-07","0.9671","0.1907","1.5099","1.6861","0.01897","0.01171","0.07053","1.3023"
"2018-08-08","0.9684","0.1909","1.5141","1.6810","0.01901","0.01176","0.07068","1.3052"
"2018-08-09","0.9648","0.1912","1.5085","1.6776","0.01898","0.01175","0.06997","1.3040"
"2018-08-10","0.9574","0.1915","1.4971","1.6734","0.01904","0.01184","0.06926","1.3113"
"2018-08-13","0.9554","0.1907","1.4981","1.6766","0.01876","0.01186","0.06850","1.3136"
"2018-08-14","0.9483","0.1901","1.4869","1.6673","0.01871","0.01179","0.06898","1.3087"
"2018-08-15","0.9499","0.1896","1.4887","1.6674","0.01879","0.01187","0.06845","1.3138"
"2018-08-16","0.9558","0.1910","1.4961","1.6722","0.01875","0.01187","0.06912","1.3152"
"2018-08-17","0.9534","0.1902","1.4932","1.6656","0.01866","0.01184","0.06869","1.3081"
"2018-08-20","0.9559","0.1905","1.4954","1.6690","0.01871","0.01184","0.06870","1.3065"
"2018-08-21","0.9592","0.1904","1.5046","1.6779","0.01866","0.01181","0.06902","1.3036"
"2018-08-22","0.9567","0.1903","1.5096","1.6810","0.01863","0.01178","0.06916","1.3016"
"2018-08-23","0.9487","0.1900","1.5098","1.6765","0.01863","0.01175","0.06922","1.3063"
"2018-08-24","0.9548","0.1912","1.5144","1.6755","0.01863","0.01172","0.06907","1.3036"
"2018-08-27","0.9535","0.1905","1.5152","1.6737","0.01851","0.01169","0.06940","1.2986"
"2018-08-28","0.9491","0.1899","1.5129","1.6652","0.01843","0.01163","0.06832","1.2917"
"2018-08-29","0.9435","0.1895","1.5118","1.6775","0.01833","0.01159","0.06788","1.2931"
"2018-08-30","0.9440","0.1897","1.5138","1.6885","0.01835","0.01167","0.06790","1.2980"
"2018-08-31","0.9401","0.1911","1.5165","1.6931","0.01839","0.01177","0.06818","1.3055"
"2018-09-04","0.9464","0.1926","1.5246","1.6929","0.01841","0.01183","0.06804","1.3182"
"2018-09-05","0.9477","0.1930","1.5318","1.7020","0.01837","0.01182","0.06789","1.3185"
"2018-09-06","0.9493","0.1930","1.5336","1.7063","0.01833","0.01189","0.06828","1.3188"
"2018-09-07","0.9380","0.1923","1.5232","1.7038","0.01834","0.01185","0.06834","1.3164"
"2018-09-10","0.9368","0.1920","1.5267","1.7137","0.01817","0.01184","0.06823","1.3163"
"2018-09-11","0.9328","0.1912","1.5225","1.7089","0.01808","0.01178","0.06821","1.3141"
"2018-09-12","0.9310","0.1896","1.5122","1.6963","0.01803","0.01169","0.06825","1.3014"
"2018-09-13","0.9358","0.1900","1.5180","1.7028","0.01804","0.01163","0.06891","1.2997"
"2018-09-14","0.9345","0.1899","1.5184","1.7047","0.01813","0.01163","0.06910","1.3033"
"2018-09-17","0.9355","0.1898","1.5215","1.7122","0.01795","0.01163","0.06912","1.3019"
"2018-09-18","0.9367","0.1893","1.5179","1.7080","0.01782","0.01157","0.06918","1.2992"
"2018-09-19","0.9402","0.1890","1.5115","1.7020","0.01789","0.01153","0.06901","1.2947"
"2018-09-20","0.9399","0.1885","1.5180","1.7114","0.01792","0.01148","0.06859","1.2905"
"2018-09-21","0.9403","0.1884","1.5173","1.6904","0.01789","0.01147","0.06854","1.2916"
"2018-09-24","0.9394","0.1886","1.5226","1.6986","0.01780","0.01148","0.06852","1.2935"
"2018-09-25","0.9390","0.1885","1.5246","1.7048","0.01782","0.01147","0.06814","1.2948"
"2018-09-26","0.9418","0.1886","1.5244","1.7094","0.01787","0.01149","0.06859","1.2975"
"2018-09-27","0.9416","0.1894","1.5227","1.7101","0.01797","0.01152","0.06931","1.3045"
"2018-09-28","0.9356","0.1884","1.5020","1.6875","0.01785","0.01140","0.06912","1.2945"
"2018-10-01","0.9246","0.1864","1.4831","1.6703","0.01756","0.01123","0.06863","1.2803"
"2018-10-02","0.9214","0.1866","1.4801","1.6633","0.01758","0.01127","0.06828","1.2817"
"2018-10-03","0.9157","0.1868","1.4791","1.6670","0.01750","0.01124","0.06812","1.2832"
"2018-10-04","0.9132","0.1878","1.4849","1.6790","0.01752","0.01133","0.06752","1.2900"
"2018-10-05","0.9132","0.1883","1.4901","1.6935","0.01754","0.01137","0.06834","1.2936"
"2018-10-09","0.9183","0.1873","1.4878","1.6997","0.01744","0.01146","0.06816","1.2965"
"2018-10-10","0.9218","0.1876","1.4974","1.7141","0.01750","0.01152","0.06804","1.2992"
"2018-10-11","0.9274","0.1891","1.5093","1.7235","0.01761","0.01162","0.06855","1.3038"
"2018-10-12","0.9274","0.1883","1.5063","1.7158","0.01771","0.01162","0.06893","1.3031"
"2018-10-15","0.9275","0.1878","1.5053","1.7091","0.01761","0.01162","0.06906","1.2993"
"2018-10-16","0.9238","0.1872","1.4988","1.7081","0.01761","0.01153","0.06895","1.2938"
"2018-10-17","0.9255","0.1876","1.4978","1.7058","0.01767","0.01157","0.06904","1.2994"
"2018-10-18","0.9295","0.1882","1.4991","1.7053","0.01776","0.01163","0.06842","1.3057"
"2018-10-19","0.9344","0.1891","1.5064","1.7102","0.01786","0.01165","0.06822","1.3104"
"2018-10-22","0.9291","0.1887","1.5036","1.7003","0.01782","0.01162","0.06769","1.3105"
"2018-10-23","0.9267","0.1888","1.5029","1.7020","0.01781","0.01167","0.06761","1.3098"
"2018-10-24","0.9216","0.1876","1.4846","1.6807","0.01780","0.01158","0.06690","1.3029"
"2018-10-25","0.9261","0.1882","1.4878","1.6784","0.01785","0.01162","0.06719","1.3076"
"2018-10-26","0.9274","0.1887","1.4921","1.6806","0.01784","0.01172","0.06734","1.3108"
"2018-10-29","0.9279","0.1885","1.4935","1.6805","0.01787","0.01167","0.06616","1.3119"
"2018-10-30","0.9331","0.1885","1.4917","1.6720","0.01784","0.01164","0.06560","1.3133"
"2018-10-31","0.9308","0.1884","1.4876","1.6775","0.01777","0.01162","0.06479","1.3142"
"2018-11-01","0.9417","0.1889","1.4926","1.6970","0.01782","0.01161","0.06501","1.3088"
"2018-11-02","0.9438","0.1902","1.4941","1.7006","0.01809","0.01159","0.06547","1.3105"
"2018-11-05","0.9436","0.1891","1.4930","1.7059","0.01792","0.01157","0.06557","1.3096"
"2018-11-06","0.9486","0.1898","1.4991","1.7181","0.01800","0.01158","0.06621","1.3130"
"2018-11-07","0.9539","0.1893","1.5013","1.7214","0.01807","0.01156","0.06606","1.3096"
"2018-11-08","0.9550","0.1891","1.4960","1.7174","0.01812","0.01152","0.06542","1.3114"
"2018-11-09","0.9553","0.1898","1.4974","1.7167","0.01822","0.01160","0.06512","1.3206"
"2018-11-13","0.9543","0.1903","1.4926","1.7179","0.01823","0.01162","0.06461","1.3241"
"2018-11-14","0.9559","0.1904","1.4969","1.7184","0.01830","0.01164","0.06492","1.3235"
"2018-11-15","0.9601","0.1903","1.4945","1.6867","0.01835","0.01164","0.06495","1.3202"
"2018-11-16","0.9622","0.1896","1.4998","1.6890","0.01828","0.01166","0.06518","1.3154"
"2018-11-19","0.9615","0.1899","1.5090","1.6943","0.01841","0.01171","0.06476","1.3182"
"2018-11-20","0.9601","0.1909","1.5098","1.6985","0.01855","0.01177","0.06491","1.3259"
"2018-11-21","0.9640","0.1915","1.5124","1.6969","0.01861","0.01174","0.06561","1.3270"
"2018-11-22","0.9576","0.1905","1.5060","1.7001","0.01868","0.01169","0.06509","1.3205"
"2018-11-23","0.9563","0.1904","1.5000","1.6953","0.01872","0.01172","0.06489","1.3228"
"2018-11-26","0.9574","0.1906","1.5008","1.6970","0.01868","0.01166","0.06442","1.3230"
"2018-11-27","0.9599","0.1912","1.5018","1.6935","0.01877","0.01169","0.06492","1.3289"
"2018-11-28","0.9673","0.1913","1.5062","1.7026","0.01884","0.01169","0.06536","1.3302"
"2018-11-29","0.9713","0.1912","1.5108","1.6963","0.01902","0.01171","0.06559","1.3275"
"2018-11-30","0.9712","0.1912","1.5068","1.6964","0.01910","0.01171","0.06537","1.3301"
"2018-12-03","0.9713","0.1916","1.4968","1.6792","0.01873","0.01161","0.06522","1.3191"
"2018-12-04","0.9720","0.1934","1.5016","1.6834","0.01874","0.01172","0.06452","1.3219"
"2018-12-05","0.9713","0.1948","1.5150","1.7019","0.01893","0.01180","0.06506","1.3353"
"2018-12-06","0.9678","0.1947","1.5254","1.7131","0.01891","0.01191","0.06555","1.3404"
"2018-12-07","0.9595","0.1934","1.5155","1.6950","0.01877","0.01180","0.06565","1.3299"
"2018-12-10","0.9625","0.1936","1.5222","1.6833","0.01846","0.01184","0.06581","1.3379"
"2018-12-11","0.9657","0.1942","1.5186","1.6814","0.01855","0.01183","0.06622","1.3402"
"2018-12-12","0.9637","0.1939","1.5166","1.6862","0.01858","0.01178","0.06651","1.3346"
"2018-12-13","0.9656","0.1941","1.5172","1.6894","0.01867","0.01176","0.06602","1.3359"
"2018-12-14","0.9595","0.1937","1.5112","1.6812","0.01859","0.01179","0.06582","1.3379"
"2018-12-17","0.9620","0.1943","1.5203","1.6905","0.01871","0.01187","0.06664","1.3399"
"2018-12-18","0.9661","0.1951","1.5293","1.7018","0.01905","0.01196","0.06693","1.3454"
"2018-12-19","0.9634","0.1951","1.5349","1.7008","0.01914","0.01198","0.06713","1.3450"
"2018-12-20","0.9608","0.1960","1.5454","1.7093","0.01930","0.01212","0.06784","1.3495"
"2018-12-21","0.9593","0.1964","1.5453","1.7158","0.01935","0.01220","0.06808","1.3566"
"2018-12-24","0.9586","0.1969","1.5513","1.7266","0.01938","0.01229","0.06846","1.3589"
"2018-12-27","0.9585","0.1987","1.5582","1.7245","0.01939","0.01232","0.06915","1.3641"
"2018-12-28","0.9609","0.1983","1.5610","1.7308","0.01950","0.01236","0.06934","1.3638"
"2018-12-31","0.9616","0.1983","1.5613","1.7439","0.01957","0.01241","0.06942","1.3642"
"2019-01-02","0.9515","0.1982","1.5441","1.7143","0.01941","0.01245","0.06941","1.3600"
"2019-01-03","0.9451","0.1964","1.5376","1.7032","0.01925","0.01253","0.06885","1.3501"
"2019-01-04","0.9507","0.1952","1.5278","1.7034","0.01924","0.01237","0.06879","1.3410"
"2019-01-07","0.9504","0.1943","1.5266","1.6998","0.01909","0.01227","0.06884","1.3313"
"2019-01-08","0.9485","0.1940","1.5209","1.6916","0.01895","0.01223","0.06871","1.3293"
"2019-01-09","0.9488","0.1939","1.5229","1.6883","0.01876","0.01220","0.06872","1.3221"
"2019-01-10","0.9509","0.1950","1.5237","1.6882","0.01879","0.01222","0.06902","1.3234"
"2019-01-11","0.9551","0.1961","1.5222","1.7011","0.01883","0.01223","0.06928","1.3259"
"2019-01-14","0.9552","0.1961","1.5218","1.7075","0.01875","0.01226","0.06972","1.3269"
"2019-01-15","0.9543","0.1962","1.5139","1.6969","0.01867","0.01222","0.06973","1.3266"
"2019-01-16","0.9511","0.1960","1.5104","1.7046","0.01866","0.01217","0.06983","1.3248"
"2019-01-17","0.9535","0.1962","1.5139","1.7206","0.01870","0.01220","0.06983","1.3294"
